user_location_city,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,user_location_country,user_location_region
46529,6,1,2,5,user_city,46529,0.16666666666666666,6.132382813997164e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,215,869
46530,7,0,2,7,user_city,46530,0.0,6.132382813997164e-07,1.2609612660800483e-07,-0.07147644082543832,0.5003350857780682,191,266
46531,1302,84,52,805,user_city,46531,0.06451612903225806,1.5944195316392625e-05,2.3453879549088896e-05,-0.006960311793180254,9.062325954720691,66,340
46532,1,0,1,0,user_city,46532,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,66,143
46533,7,1,1,6,user_city,46533,0.14285714285714285,3.066191406998582e-07,1.2609612660800483e-07,0.07138070203170453,-0.4996649142219317,46,172
46534,6,1,2,1,user_city,46534,0.16666666666666666,6.132382813997164e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,205,135
46535,81,0,6,19,user_city,46535,0.0,1.839714844199149e-06,1.4591123221783417e-06,-0.07147644082543832,5.789591706860504,1,365
46536,15,1,3,10,user_city,46536,0.06666666666666667,9.198574220995745e-07,2.702059855885818e-07,-0.004809774158771651,0.07214661238157477,69,654
46537,195,5,19,111,user_city,46537,0.02564102564102564,5.825763673297305e-06,3.512677812651563e-06,-0.04583541518441268,8.937905960960473,1,312
46538,58,4,4,44,user_city,46538,0.06896551724137931,1.2264765627994328e-06,1.0447964776091829e-06,-0.0025109235840590077,0.14563356787542245,66,335
46539,20,1,1,15,user_city,46539,0.05,3.066191406998582e-07,3.6027464745144236e-07,-0.021476440825438314,0.4295288165087663,162,12
46540,27,0,7,24,user_city,46540,0.0,2.1463339848990074e-06,4.863707740594472e-07,-0.07147644082543832,1.9298639022868345,28,150
46541,299,31,40,206,user_city,46541,0.10367892976588629,1.2264765627994328e-05,5.386105979399063e-06,0.03220248894044797,-9.628544193193942,66,462
46542,42,3,4,24,user_city,46542,0.07142857142857142,1.2264765627994328e-06,7.56576759648029e-07,-4.786939686689251e-05,0.0020105146684094855,133,19
46543,970,49,70,568,user_city,46543,0.050515463917525774,2.1463339848990073e-05,1.7473320401394954e-05,-0.020960976907912543,20.332147600675167,66,462
46544,75,0,7,36,user_city,46544,0.0,2.1463339848990074e-06,1.351029927942909e-06,-0.07147644082543832,5.360733061907874,66,258
46545,49,1,7,14,user_city,46545,0.02040816326530612,2.1463339848990074e-06,8.826728862560337e-07,-0.0510682775601322,2.502345600446478,12,752
46546,4,1,1,3,user_city,46546,0.25,3.066191406998582e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,215,783
46547,1945,59,186,841,user_city,46547,0.030334190231362468,5.703116017017362e-05,3.503670946465277e-05,-0.04114225059407585,80.02167740547753,167,47
46548,177,9,15,85,user_city,46548,0.05084745762711865,4.599287110497873e-06,3.188430629945265e-06,-0.02062898319831967,3.6513300261025816,66,403
46549,1,0,1,0,user_city,46549,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,133,32
46550,14,0,3,9,user_city,46550,0.0,9.198574220995745e-07,2.5219225321600966e-07,-0.07147644082543832,1.0006701715561364,55,32
46551,152,6,17,93,user_city,46551,0.039473684210526314,5.212525391897589e-06,2.738087320630962e-06,-0.032002756614912004,4.864419005466624,66,467
46553,15,2,5,10,user_city,46553,0.13333333333333333,1.533095703499291e-06,2.702059855885818e-07,0.061856892507895014,-0.9278533876184252,133,32
46554,11,0,3,6,user_city,46554,0.0,9.198574220995745e-07,1.981510560982933e-07,-0.07147644082543832,0.7862408490798215,182,177
46555,30,3,5,14,user_city,46555,0.1,1.533095703499291e-06,5.404119711771636e-07,0.02852355917456169,-0.8557067752368507,191,322
46556,397,11,19,199,user_city,46556,0.027707808564231738,5.825763673297305e-06,7.1514517519111305e-06,-0.04376863226120658,17.37614700769901,3,38
46557,349,20,17,167,user_city,46557,0.05730659025787966,5.212525391897589e-06,6.286792598027669e-06,-0.014169850567558658,4.945277848077971,3,44
46558,29,3,5,20,user_city,46558,0.10344827586206896,1.533095703499291e-06,5.223982388045914e-07,0.03197183503663065,-0.9271832160622888,66,442
46560,19,0,1,8,user_city,46560,0.0,3.066191406998582e-07,3.4226091507887023e-07,-0.07147644082543832,1.358052375683328,77,824
46561,10628,683,869,6000,user_city,46561,0.064264207753105,0.00026645203326817676,0.00019144994765569649,-0.007212233072333318,76.65161309275851,66,314
46562,39,1,2,20,user_city,46562,0.02564102564102564,6.132382813997164e-07,7.025355625303126e-07,-0.04583541518441268,1.7875811921920943,214,121
46563,10,0,1,5,user_city,46563,0.0,3.066191406998582e-07,1.8013732372572118e-07,-0.07147644082543832,0.7147644082543831,133,12
46565,49,2,3,25,user_city,46565,0.04081632653061224,9.198574220995745e-07,8.826728862560337e-07,-0.030660114294826075,1.5023456004464777,1,167
46566,54,2,4,34,user_city,46566,0.037037037037037035,1.2264765627994328e-06,9.727415481188944e-07,-0.03443940378840128,1.8597278045736692,46,171
46567,58,5,4,44,user_city,46567,0.08620689655172414,1.2264765627994328e-06,1.0447964776091829e-06,0.014730455726285827,-0.854366432124578,66,288
46568,47,8,3,42,user_city,46568,0.1702127659574468,9.198574220995745e-07,8.466454215108896e-07,0.09873632513200849,-4.640607281204399,46,347
46569,10,1,2,5,user_city,46569,0.1,6.132382813997164e-07,1.8013732372572118e-07,0.02852355917456169,-0.28523559174561686,63,429
46571,353,19,2,212,user_city,46571,0.053824362606232294,6.132382813997164e-07,6.358847527517957e-06,-0.017652078219206023,6.231183611379726,0,232
46572,109,10,18,71,user_city,46572,0.09174311926605505,5.5191445325974475e-06,1.9634968286103608e-06,0.020266678440616734,-2.209067950027224,66,474
46573,54,3,6,41,user_city,46573,0.05555555555555555,1.839714844199149e-06,9.727415481188944e-07,-0.015920885269882765,0.8597278045736693,115,957
46574,412,21,37,277,user_city,46574,0.050970873786407765,1.1344908205894754e-05,7.421657737499713e-06,-0.020505567039030552,8.448293620080587,66,226
46575,5,1,2,5,user_city,46575,0.2,6.132382813997164e-07,9.006866186286059e-08,0.1285235591745617,-0.6426177958728085,5,3
46576,66,3,3,39,user_city,46576,0.045454545454545456,9.198574220995745e-07,1.1889063365897599e-06,-0.02602189537089286,1.7174450944789288,66,288
46577,616,17,32,349,user_city,46577,0.027597402597402596,9.811812502395462e-06,1.1096459141504425e-05,-0.043879038228035724,27.029487548470005,0,364
46578,64,5,13,29,user_city,46578,0.078125,3.986048829098156e-06,1.1528788718446156e-06,0.006648559174561683,-0.4255077871719477,223,38
46579,27,1,1,21,user_city,46579,0.037037037037037035,3.066191406998582e-07,4.863707740594472e-07,-0.03443940378840128,0.9298639022868346,46,408
46580,22,1,1,15,user_city,46580,0.045454545454545456,3.066191406998582e-07,3.963021121965866e-07,-0.02602189537089286,0.572481698159643,12,154
46581,3,0,1,0,user_city,46581,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,133,23
46582,172,9,14,100,user_city,46582,0.05232558139534884,4.292667969798015e-06,3.0983619680824044e-06,-0.019150859430089477,3.29394782197539,205,343
46583,5,0,1,4,user_city,46583,0.0,3.066191406998582e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,133,26
46584,5,0,2,5,user_city,46584,0.0,6.132382813997164e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,46,171
46585,7,0,1,5,user_city,46585,0.0,3.066191406998582e-07,1.2609612660800483e-07,-0.07147644082543832,0.5003350857780682,1,164
46586,11,1,1,7,user_city,46586,0.09090909090909091,3.066191406998582e-07,1.981510560982933e-07,0.019432650083652594,-0.21375915092017855,1,401
46587,636,40,53,388,user_city,46587,0.06289308176100629,1.6250814457092486e-05,1.1456733788955867e-05,-0.008583359064432028,5.45901636497877,77,824
46588,35088,1870,2299,20255,user_city,46588,0.05329457364341085,0.0007049174044689739,0.0006320658414888105,-0.018181867182027467,637.9653556829797,66,448
46589,206,4,14,35,user_city,46589,0.019417475728155338,4.292667969798015e-06,3.7108288687498565e-06,-0.05205896509728298,10.724146810040294,46,172
46590,51,6,4,29,user_city,46590,0.11764705882352941,1.2264765627994328e-06,9.18700351001178e-07,0.04617061799809109,-2.3547015179026456,66,459
46591,31,1,3,11,user_city,46591,0.03225806451612903,9.198574220995745e-07,5.584257035497357e-07,-0.039218376309309286,1.215769665588588,69,802
46592,260,17,30,157,user_city,46592,0.06538461538461539,9.198574220995745e-06,4.683570416868751e-06,-0.006091825440822929,1.5838746146139615,1,167
46593,140,4,9,108,user_city,46593,0.02857142857142857,2.7595722662987237e-06,2.5219225321600964e-06,-0.04290501225400975,6.006701715561365,115,633
46594,27,1,2,26,user_city,46594,0.037037037037037035,6.132382813997164e-07,4.863707740594472e-07,-0.03443940378840128,0.9298639022868346,66,340
46595,3,1,1,3,user_city,46595,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,205,385
46596,699,32,36,476,user_city,46596,0.045779685264663805,1.1038289065194895e-05,1.259159892842791e-05,-0.025696755560774512,17.962032136981385,1,436
46597,363,20,33,232,user_city,46597,0.05509641873278237,1.0118431643095321e-05,6.538984851243679e-06,-0.016380022092655946,5.945948019634108,1,178
46599,4,1,1,4,user_city,46599,0.25,3.066191406998582e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,1,177
46600,98,8,23,52,user_city,46600,0.08163265306122448,7.052240236096739e-06,1.7653457725120675e-06,0.010156212235786166,-0.9953087991070443,69,930
46601,502,41,61,322,user_city,46601,0.08167330677290836,1.870376758269135e-05,9.042893651031204e-06,0.010196865947470046,-5.118826705629964,66,153
46602,104,5,4,57,user_city,46602,0.04807692307692308,1.2264765627994328e-06,1.8734281667475003e-06,-0.023399517748515238,2.433549845845585,133,16
46603,53,2,6,21,user_city,46603,0.03773584905660377,1.839714844199149e-06,9.547278157463224e-07,-0.033740591768834545,1.788251363748231,1,374
46605,22,1,1,9,user_city,46605,0.045454545454545456,3.066191406998582e-07,3.963021121965866e-07,-0.02602189537089286,0.572481698159643,133,30
46606,6,1,1,4,user_city,46606,0.16666666666666666,3.066191406998582e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,133,29
46607,738,40,52,394,user_city,46607,0.05420054200542006,1.5944195316392625e-05,1.3294134490958223e-05,-0.01727589882001826,12.749613329173476,3,60
46608,248,10,12,155,user_city,46608,0.04032258064516129,3.679429688398298e-06,4.4674056283978855e-06,-0.031153860180277028,7.726157324708703,103,43
46609,4272,236,232,2424,user_city,46609,0.0552434456928839,7.11356406423671e-05,7.695466469562808e-05,-0.01623299513255442,69.34735520627248,46,172
46610,12,1,2,11,user_city,46610,0.08333333333333333,6.132382813997164e-07,2.161647884708654e-07,0.011856892507895012,-0.14228271009474014,1,415
46611,65,0,5,38,user_city,46611,0.0,1.533095703499291e-06,1.1708926042171877e-06,-0.07147644082543832,4.64596865365349,1,173
46612,40,2,1,34,user_city,46612,0.05,3.066191406998582e-07,7.205492949028847e-07,-0.021476440825438314,0.8590576330175326,1,409
46613,119,3,12,30,user_city,46613,0.025210084033613446,3.679429688398298e-06,2.1436341523360823e-06,-0.04626635679182487,5.50569645822716,1,436
46614,81,3,3,41,user_city,46614,0.037037037037037035,9.198574220995745e-07,1.4591123221783417e-06,-0.03443940378840128,2.789591706860504,69,575
46615,29,1,6,8,user_city,46615,0.034482758620689655,1.839714844199149e-06,5.223982388045914e-07,-0.03699368220474866,1.0728167839377112,32,996
46617,57,0,2,30,user_city,46617,0.0,6.132382813997164e-07,1.0267827452366107e-06,-0.07147644082543832,4.074157127049984,52,39
46618,5,0,2,1,user_city,46618,0.0,6.132382813997164e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,69,518
46619,2,0,1,2,user_city,46619,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,205,339
46620,34,1,4,17,user_city,46620,0.029411764705882353,1.2264765627994328e-06,6.12466900667452e-07,-0.042064676119555965,1.4301989880649029,69,585
46621,1,0,1,1,user_city,46621,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,133,12
46622,11,0,3,9,user_city,46622,0.0,9.198574220995745e-07,1.981510560982933e-07,-0.07147644082543832,0.7862408490798215,141,14
46623,50,3,9,35,user_city,46623,0.06,2.7595722662987237e-06,9.006866186286059e-07,-0.01147644082543832,0.5738220412719159,1,409
46624,683,69,115,439,user_city,46624,0.10102489019033675,3.526120118048369e-05,1.2303379210466756e-05,0.029548449364898435,-20.18159091622563,63,480
46625,31,0,6,22,user_city,46625,0.0,1.839714844199149e-06,5.584257035497357e-07,-0.07147644082543832,2.2157696655885877,1,448
46626,1,0,1,1,user_city,46626,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,1,164
46627,21,2,3,15,user_city,46627,0.09523809523809523,9.198574220995745e-07,3.782883798240145e-07,0.023761654412656916,-0.49899474266579524,163,138
46629,77,2,8,54,user_city,46629,0.025974025974025976,2.4529531255988656e-06,1.3870573926880532e-06,-0.04550241485141234,3.50368594355875,1,183
46630,14,2,2,10,user_city,46630,0.14285714285714285,6.132382813997164e-07,2.5219225321600966e-07,0.07138070203170453,-0.9993298284438634,69,844
46631,37,0,1,0,user_city,46631,0.0,3.066191406998582e-07,6.665080977851683e-07,-0.07147644082543832,2.6446283105412176,133,24
46632,28,3,7,15,user_city,46632,0.10714285714285714,2.1463339848990074e-06,5.043845064320193e-07,0.03566641631741882,-0.998659656887727,5,3
46633,5,0,1,5,user_city,46633,0.0,3.066191406998582e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,133,26
46634,51,2,3,36,user_city,46634,0.0392156862745098,9.198574220995745e-07,9.18700351001178e-07,-0.032260754550928514,1.6452984820973542,46,172
46635,94,10,10,71,user_city,46635,0.10638297872340426,3.066191406998582e-06,1.6932908430217792e-06,0.03490653789796594,-3.281214562408798,63,458
46636,59,1,3,22,user_city,46636,0.01694915254237288,9.198574220995745e-07,1.062810209981755e-06,-0.05452728828306544,3.217110008700861,69,857
46637,31,1,5,16,user_city,46637,0.03225806451612903,1.533095703499291e-06,5.584257035497357e-07,-0.039218376309309286,1.215769665588588,69,877
46638,3,0,1,0,user_city,46638,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,46,327
46639,36,2,9,22,user_city,46639,0.05555555555555555,2.7595722662987237e-06,6.484943654125962e-07,-0.015920885269882765,0.5731518697157796,66,442
46641,119,0,4,69,user_city,46641,0.0,1.2264765627994328e-06,2.1436341523360823e-06,-0.07147644082543832,8.50569645822716,52,57
46642,2,0,1,2,user_city,46642,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,93,53
46643,997,26,101,449,user_city,46643,0.026078234704112337,3.096853321068568e-05,1.79596911754544e-05,-0.04539820612132598,45.262011502962004,133,20
46644,1868,96,100,1056,user_city,46644,0.05139186295503212,3.0661914069985816e-05,3.364965207196472e-05,-0.020084577870406198,37.517991461918776,66,260
46645,15,0,4,3,user_city,46645,0.0,1.2264765627994328e-06,2.702059855885818e-07,-0.07147644082543832,1.0721466123815748,66,363
46646,255,8,26,111,user_city,46646,0.03137254901960784,7.972097658196313e-06,4.59350175500589e-06,-0.040103891805830474,10.22649241048677,133,20
46647,1,0,1,1,user_city,46647,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,46,336
46648,4,0,2,0,user_city,46648,0.0,6.132382813997164e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,55,228
46649,2,1,1,2,user_city,46649,0.5,3.066191406998582e-07,3.602746474514424e-08,0.4285235591745617,-0.8570471183491234,66,256
46650,277,4,16,169,user_city,46650,0.01444043321299639,4.905906251197731e-06,4.989803867202477e-06,-0.05703600761244193,15.798974108646414,69,663
46651,2991,158,410,1812,user_city,46651,0.052825142092945504,0.00012571384768694186,5.3879073526363204e-05,-0.018651298732492813,55.786034508886004,66,462
46652,267,19,49,174,user_city,46652,0.07116104868913857,1.5024337894293051e-05,4.809666543476755e-06,-0.00031539213629974694,0.08420970039203243,66,462
46653,2,0,1,0,user_city,46653,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,46,244
46654,99,2,6,31,user_city,46654,0.020202020202020204,1.839714844199149e-06,1.7833595048846397e-06,-0.05127442062341811,5.076167641718393,3,60
46655,23,0,3,2,user_city,46655,0.0,9.198574220995745e-07,4.1431584456915874e-07,-0.07147644082543832,1.6439581389850813,133,20
46656,24,0,1,0,user_city,46656,0.0,3.066191406998582e-07,4.323295769417308e-07,-0.07147644082543832,1.7154345798105197,133,32
46657,29,1,3,13,user_city,46657,0.034482758620689655,9.198574220995745e-07,5.223982388045914e-07,-0.03699368220474866,1.0728167839377112,66,321
46658,310,22,17,211,user_city,46658,0.07096774193548387,5.212525391897589e-06,5.584257035497357e-06,-0.0005086988899544453,0.15769665588587806,133,28
46659,51,0,1,39,user_city,46659,0.0,3.066191406998582e-07,9.18700351001178e-07,-0.07147644082543832,3.645298482097354,215,1017
46660,12,2,1,7,user_city,46660,0.16666666666666666,3.066191406998582e-07,2.161647884708654e-07,0.09519022584122834,-1.1422827100947401,191,482
46661,99,1,11,38,user_city,46661,0.010101010101010102,3.37281054769844e-06,1.7833595048846397e-06,-0.061375430724428214,6.076167641718393,3,49
46662,1149,47,92,623,user_city,46662,0.040905134899912966,2.8208960944386955e-05,2.0697778496085364e-05,-0.03057130592552535,35.126430508428626,77,824
46663,323,20,21,210,user_city,46663,0.06191950464396285,6.439001954697022e-06,5.818435556340794e-06,-0.009556936181475469,3.0868903866165764,66,143
46664,62,6,11,42,user_city,46664,0.0967741935483871,3.37281054769844e-06,1.1168514070994714e-06,0.025297752722948777,-1.5684606688228242,69,682
46665,16,0,2,1,user_city,46665,0.0,6.132382813997164e-07,2.882197179611539e-07,-0.07147644082543832,1.143623053207013,46,171
